"Cell"	"Cell_BROAD"	"Cell_COSMIC"	"Drug"	"LN_IC50"
"SIDM00347"	"ACH-000408"	735784	5284616	-2.45119419923817
"SIDM00885"	"ACH-000111"	749711	5284616	-2.55113778789045
"SIDM00877"	"ACH-000196"	749713	5284616	-3.30498720922725
"SIDM00774"	"ACH-000691"	749715	5284616	-2.05541843115416
"SIDM00772"	"ACH-000755"	749716	5284616	-1.88398930409005
"SIDM00172"	"ACH-002212"	753531	5284616	-2.97530242966541
"SIDM00174"	"ACH-002213"	753532	5284616	-0.838874488815163
"SIDM00190"	"ACH-002097"	753546	5284616	0.234683109046184
"SIDM00953"	"ACH-001049"	753547	5284616	-1.64027134103051
"SIDM00951"	"ACH-002222"	753548	5284616	-2.45320176302019
"SIDM00524"	"ACH-000703"	753551	5284616	-1.39699626639214
"SIDM00970"	"ACH-002235"	753552	5284616	-2.06457950139636
"SIDM00278"	"ACH-000305"	753555	5284616	0.777012041938992
"SIDM00052"	"ACH-002243"	753559	5284616	-2.20647819699854
"SIDM00632"	"ACH-002247"	753563	5284616	-0.563851934939284
"SIDM00223"	"ACH-002144"	753564	5284616	-1.45041356888846
"SIDM00230"	"ACH-002145"	753565	5284616	-1.32465098649227
"SIDM00186"	"ACH-002151"	753578	5284616	-0.195160919498757
"SIDM00185"	"ACH-002152"	753579	5284616	0.345843817015435
"SIDM00184"	"ACH-002153"	753581	5284616	-0.953395708834864
"SIDM00183"	"ACH-002154"	753582	5284616	-2.40331241125793
"SIDM00182"	"ACH-002265"	753583	5284616	-1.48973256853933
"SIDM00181"	"ACH-002266"	753584	5284616	0.245486145264698
"SIDM00296"	"ACH-002051"	753588	5284616	-1.80735789555399
"SIDM00292"	"ACH-002077"	753589	5284616	-1.07614146722539
"SIDM00339"	"ACH-000787"	753592	5284616	-1.94350986765547
"SIDM00245"	"ACH-001958"	753594	5284616	-0.347908921268959
"SIDM00053"	"ACH-002164"	753595	5284616	-1.06830241591272
"SIDM00516"	"ACH-002166"	753596	5284616	-1.71813332549088
"SIDM00650"	"ACH-002286"	753597	5284616	-0.0618392354184092
"SIDM00648"	"ACH-002169"	753599	5284616	-3.03321140333276
"SIDM00927"	"ACH-000871"	753605	5284616	-1.50460590217371
"SIDM00391"	"ACH-000363"	753612	5284616	-2.12678147272808
"SIDM00249"	"ACH-000353"	753614	5284616	-6.22517941987698
"SIDM00417"	"ACH-000626"	753615	5284616	-0.656925534580632
"SIDM01229"	"ACH-002217"	753616	5284616	-1.20296445326606
"SIDM01009"	"ACH-000259"	753618	5284616	-1.49138146338933
"SIDM00395"	"ACH-000099"	753620	5284616	0.381131471356209
"SIDM00369"	"ACH-000647"	753621	5284616	-2.40981027302062
"SIDM00829"	"ACH-000002"	905938	5284616	-1.45763402346952
"SIDM00791"	"ACH-000551"	905940	5284616	-2.10109568256884
"SIDM00139"	"ACH-000367"	905941	5284616	0.000888624112553078
"SIDM00138"	"ACH-000900"	905942	5284616	0.0856662209696734
"SIDM00124"	"ACH-000555"	905948	5284616	1.52170123464336
"SIDM00121"	"ACH-001738"	905952	5284616	-4.1399535140316
"SIDM00082"	"ACH-001190"	905955	5284616	-1.11308541251564
"SIDM00145"	"ACH-001127"	905958	5284616	-2.89824361719763
"SIDM00087"	"ACH-000817"	905964	5284616	-6.2025299511088
"SIDM00096"	"ACH-000338;ACH-000338"	905965	5284616	-4.79119273872781
"SIDM00117"	"ACH-000837"	905967	5284616	-1.47701607308682
"SIDM00119"	"ACH-000706"	905970	5284616	-2.79785441504754
"SIDM00149"	"ACH-000750"	905974	5284616	-0.638713363232889
"SIDM00108"	"ACH-000579"	905977	5284616	0.00670301305256039
"SIDM00113"	"ACH-001208"	905980	5284616	-2.30939702865418
"SIDM00083"	"ACH-000273"	905984	5284616	-7.70625369008068
"SIDM00085"	"ACH-000655"	905986	5284616	-1.87437711632716
"SIDM00150"	"ACH-000969"	905989	5284616	-0.549075827274054
"SIDM00092"	"ACH-000617"	905990	5284616	-3.73020374028522
"SIDM00490"	"ACH-001016"	906746	5284616	-4.01793843525313
"SIDM01245"	"ACH-002216"	906763	5284616	-6.04501786610452
"SIDM00900"	"ACH-002210"	906765	5284616	-3.41830118654904
"SIDM00796"	"ACH-000740"	906794	5284616	0.300802567458313
"SIDM01076"	"ACH-000070"	906800	5284616	-5.25532405689315
"SIDM00506"	"ACH-000508"	906808	5284616	1.10005251539538
"SIDM00954"	"ACH-001820"	906812	5284616	-1.40515713244509
"SIDM00515"	"ACH-000401"	906813	5284616	-2.41829049067561
"SIDM00845"	"ACH-000786"	906831	5284616	-6.72280035207484
"SIDM00886"	"ACH-000334"	906832	5284616	-1.95008738705365
"SIDM00888"	"ACH-000055"	906834	5284616	-1.35983417348928
"SIDM00949"	"ACH-000233"	906836	5284616	-3.78080815794207
"SIDM00948"	"ACH-002232"	906838	5284616	-1.42587244650772
"SIDM00281"	"ACH-002100"	906841	5284616	-0.309001192519837
"SIDM00863"	"ACH-001064"	906846	5284616	-1.16347911178735
"SIDM00793"	"ACH-002236"	906847	5284616	-3.87105616665682
"SIDM01049"	"ACH-000038"	906854	5284616	-3.08857477211914
"SIDM00276"	"ACH-002237"	906861	5284616	-8.31987626431511
"SIDM01042"	"ACH-001065"	906862	5284616	-2.81485286965131
"SIDM00274"	"ACH-000047"	906869	5284616	-3.57383334007846
"SIDM01057"	"ACH-000081"	906870	5284616	-2.24650165017708
"SIDM00227"	"ACH-001344"	906872	5284616	-0.710577490959517
"SIDM00544"	"ACH-001716"	906875	5284616	-1.19903170651977
"SIDM01251"	"ACH-002240"	907043	5284616	-3.69433476073098
"SIDM01073"	"ACH-002242"	907044	5284616	-2.99012538011116
"SIDM00594"	"ACH-000004"	907053	5284616	-3.65247812331048
"SIDM00671"	"ACH-000061"	907056	5284616	-4.76504998821685
"SIDM00661"	"ACH-000914"	907063	5284616	-3.42265850868305
"SIDM01206"	"ACH-002248"	907170	5284616	-1.55631481187053
"SIDM00224"	"ACH-000569"	907173	5284616	0.101768409149674
"SIDM01039"	"ACH-001529"	907175	5284616	-1.74238444395085
"SIDM00808"	"ACH-002252"	907268	5284616	-4.97828028000856
"SIDM01013"	"ACH-000106"	907269	5284616	-2.76355271870991
"SIDM01012"	"ACH-000346"	907270	5284616	-0.899439133379081
"SIDM00613"	"ACH-000231"	907271	5284616	-5.51147837115321
"SIDM01007"	"ACH-002256"	907272	5284616	-2.31247331395416
"SIDM01010"	"ACH-000053"	907273	5284616	-3.12505005423242
"SIDM01008"	"ACH-000315"	907274	5284616	-3.77361676396567
"SIDM01005"	"ACH-000263"	907275	5284616	-0.713304374687029
"SIDM01003"	"ACH-000101"	907277	5284616	-4.64267779488034
"SIDM00785"	"ACH-000386"	907278	5284616	-1.61597985674982
"SIDM00612"	"ACH-002257"	907279	5284616	-4.15231545743864
"SIDM01019"	"ACH-002258"	907280	5284616	-0.817523071618606
"SIDM01020"	"ACH-000380"	907281	5284616	-2.17746999494628
"SIDM00607"	"ACH-000622"	907282	5284616	-3.16299526063738
"SIDM00535"	"ACH-001519"	907290	5284616	-1.90288242330258
"SIDM00553"	"ACH-002262"	907300	5284616	-0.134861933068928
"SIDM00308"	"ACH-000074"	907311	5284616	-3.52533231545934
"SIDM00555"	"ACH-000631"	907313	5284616	-7.13922139797499
"SIDM00556"	"ACH-000227"	907314	5284616	-0.657462567232743
"SIDM00327"	"ACH-000754"	907322	5284616	-2.78242474133086
"SIDM00329"	"ACH-000806"	907323	5284616	-3.30312207162547
"SIDM00346"	"ACH-000301"	907783	5284616	-2.57794443134788
"SIDM00297"	"ACH-002157"	907786	5284616	-7.38692406981591
"SIDM00549"	"ACH-002267"	907787	5284616	-3.89229580613129
"SIDM00683"	"ACH-000977"	907788	5284616	-2.00766838789845
"SIDM00342"	"ACH-000104"	907789	5284616	-2.23090630947511
"SIDM00340"	"ACH-000204"	907791	5284616	-2.23075711044028
"SIDM00776"	"ACH-000501"	907792	5284616	-2.56877330790793
"SIDM00677"	"ACH-000007"	907795	5284616	-0.0798215236158542
"SIDM00637"	"ACH-000583"	907799	5284616	-6.82613318704324
"SIDM00526"	"ACH-000072"	908126	5284616	-1.93305381969864
"SIDM00387"	"ACH-000078"	908135	5284616	0.494877866080449
"SIDM00388"	"ACH-002272"	908136	5284616	-3.97253723879266
"SIDM00441"	"ACH-002273"	908141	5284616	-1.96638028378818
"SIDM00561"	"ACH-002274"	908142	5284616	-3.83085757517532
"SIDM00438"	"ACH-002275"	908143	5284616	-2.70529664207331
"SIDM00431"	"ACH-000918"	908147	5284616	-2.29890132068491
"SIDM01023"	"ACH-000006"	908148	5284616	-1.92273462708175
"SIDM00623"	"ACH-002339"	908149	5284616	0.643934066347034
"SIDM00222"	"ACH-000319"	908150	5284616	0.660701030795028
"SIDM00640"	"ACH-000335"	908152	5284616	-1.5788499416321
"SIDM00657"	"ACH-000045"	908156	5284616	-2.06145149882047
"SIDM00429"	"ACH-000938"	908158	5284616	-2.52754201831085
"SIDM00641"	"ACH-000944"	908159	5284616	-3.5518806178012
"SIDM00244"	"ACH-002083"	908440	5284616	-2.08657592157792
"SIDM00655"	"ACH-001578"	908441	5284616	-1.59821840550164
"SIDM01146"	"ACH-000932"	908444	5284616	-1.69456671275046
"SIDM01144"	"ACH-000303"	908445	5284616	-0.416842759493114
"SIDM01145"	"ACH-000581"	908446	5284616	-0.461422078363559
"SIDM00577"	"ACH-001603"	908447	5284616	-0.338718853767736
"SIDM00576"	"ACH-002290"	908448	5284616	-1.77157830599747
"SIDM00573"	"ACH-001606"	908450	5284616	-4.58339963696628
"SIDM00580"	"ACH-000168"	908451	5284616	-3.01239707257703
"SIDM00778"	"ACH-000403"	908457	5284616	-2.4355350196254
"SIDM00779"	"ACH-000491"	908458	5284616	-1.13990471180457
"SIDM01147"	"ACH-000427"	908461	5284616	-3.17533868384342
"SIDM00651"	"ACH-000980"	908467	5284616	-1.41261090623586
"SIDM00697"	"ACH-000830"	908469	5284616	-0.491535560603545
"SIDM00748"	"ACH-000015"	908471	5284616	-1.2222386280427
"SIDM00743"	"ACH-000448"	908473	5284616	0.21217666025189
"SIDM00710"	"ACH-000394"	908480	5284616	-0.790751957517338
"SIDM00731"	"ACH-000399"	908481	5284616	-1.78658719706236
"SIDM01129"	"ACH-000816"	908483	5284616	-2.02516522856361
"SIDM01117"	"ACH-002176"	909194	5284616	-1.27643676930986
"SIDM00567"	"ACH-000776"	909248	5284616	-0.964257124860771
"SIDM00457"	"ACH-000024"	909249	5284616	-5.56742753352259
"SIDM00364"	"ACH-002059"	909252	5284616	-0.871184712312772
"SIDM00363"	"ACH-000770"	909253	5284616	-0.263585919957892
"SIDM00241"	"ACH-002179"	909256	5284616	-8.72769117922807
"SIDM00451"	"ACH-000937"	909260	5284616	-3.48187479820682
"SIDM00844"	"ACH-000654"	909262	5284616	-2.98950368460791
"SIDM00447"	"ACH-000960"	909696	5284616	-0.717124065250353
"SIDM01092"	"ACH-002301"	909697	5284616	-3.4450542999472
"SIDM00813"	"ACH-001182"	909701	5284616	-1.97408818371799
"SIDM00403"	"ACH-000636"	909702	5284616	-4.08235200712696
"SIDM01086"	"ACH-000874"	909703	5284616	-0.842733855833904
"SIDM01079"	"ACH-000441"	909713	5284616	-5.78218429246731
"SIDM00396"	"ACH-000112"	909715	5284616	-4.0225374438572
"SIDM01112"	"ACH-000748"	909717	5284616	-3.28164968335708
"SIDM01109"	"ACH-000145"	909720	5284616	-5.98255053779717
"SIDM00380"	"ACH-000373"	909722	5284616	-0.375165301074379
"SIDM01107"	"ACH-000465"	909723	5284616	-0.383992264709348
"SIDM01097"	"ACH-001193"	909731	5284616	-4.52818580695108
"SIDM00781"	"ACH-001199"	909740	5284616	0.193841033426258
"SIDM00390"	"ACH-000664"	909742	5284616	-1.41229372726635
"SIDM01154"	"ACH-000953"	909743	5284616	0.0242279414592423
"SIDM01175"	"ACH-002309"	909754	5284616	-0.146011534460657
"SIDM01159"	"ACH-002310"	909756	5284616	-7.25662198503721
"SIDM01178"	"ACH-002200"	909758	5284616	-2.48686759731875
"SIDM00252"	"ACH-001861"	909769	5284616	-8.74711795345188
"SIDM01172"	"ACH-000146"	909771	5284616	-0.300325619640745
"SIDM01205"	"ACH-002314"	909773	5284616	-1.27483106670375
"SIDM00424"	"ACH-001680"	909777	5284616	-1.64010876628762
"SIDM00412"	"ACH-001709"	909785	5284616	-1.10697188288412
"SIDM00554"	"ACH-000524"	909975	5284616	-3.18741039706028
"SIDM01018"	"ACH-000815"	909976	5284616	-2.59866774780665
"SIDM01247"	"ACH-002300"	910401	5284616	-7.19616735986965
"SIDM00467"	"ACH-002299"	910545	5284616	-6.21885332677883
"SIDM00282"	"ACH-000998"	910554	5284616	-0.416058336963626
"SIDM00286"	"ACH-000136"	910567	5284616	-0.400403896012068
"SIDM01248"	"ACH-001023"	910568	5284616	-1.61132283629222
"SIDM00842"	"ACH-002219"	910569	5284616	-1.28546493457034
"SIDM00233"	"ACH-002058"	910687	5284616	-3.2230019852879
"SIDM00917"	"ACH-002218"	910688	5284616	-4.50837969906489
"SIDM00142"	"ACH-000864"	910691	5284616	-3.33991087439561
"SIDM00143"	"ACH-000803"	910692	5284616	-2.32397499162974
"SIDM00267"	"ACH-002312"	910695	5284616	-5.36031516517644
"SIDM01233"	"ACH-000009"	910700	5284616	-2.88863980268772
"SIDM00907"	"ACH-000440"	910703	5284616	-0.162947879095364
"SIDM00287"	"ACH-002211"	910705	5284616	-2.58744190039027
"SIDM00962"	"ACH-000432"	910710	5284616	-3.49576087424881
"SIDM00324"	"ACH-001674"	910780	5284616	-1.12003340956228
"SIDM01089"	"ACH-000371"	910861	5284616	0.156288869748883
"SIDM01197"	"ACH-000722"	910905	5284616	-2.57273362907323
"SIDM01198"	"ACH-000567"	910906	5284616	-1.49709408223639
"SIDM01187"	"ACH-000568"	910910	5284616	-2.05298136638963
"SIDM01083"	"ACH-000254"	910911	5284616	0.682449643473586
"SIDM00895"	"ACH-002215"	910918	5284616	-3.13980514104856
"SIDM00896"	"ACH-002214"	910919	5284616	-2.11108995858848
"SIDM00849"	"ACH-000429"	910920	5284616	-1.85874229602167
"SIDM00801"	"ACH-000008"	910921	5284616	-5.72441371217696
"SIDM00384"	"ACH-001642"	910930	5284616	-1.78108970525447
"SIDM00543"	"ACH-002120"	910932	5284616	-2.24440226714287
"SIDM00492"	"ACH-000269"	910933	5284616	-1.55125325331463
"SIDM00502"	"ACH-000157"	910934	5284616	-4.6008867012048
"SIDM00495"	"ACH-000697"	910935	5284616	-5.93946210475103
"SIDM00243"	"ACH-002288"	910942	5284616	-0.470551099257132
"SIDM00212"	"ACH-000464"	910943	5284616	-0.366170398534734
"SIDM00211"	"ACH-002209"	910944	5284616	-1.76027952793327
"SIDM00446"	"ACH-000113"	910947	5284616	-1.4920268047377
"SIDM00332"	"ACH-001819"	910948	5284616	0.994608692578811
"SIDM00681"	"ACH-000252"	917486	5284616	-2.16056054383259
"SIDM00938"	"ACH-000902"	924106	5284616	-1.54191890158134
"SIDM01064"	"ACH-000267"	924110	5284616	-2.20227060524631
"SIDM00686"	"ACH-000293"	924187	5284616	-2.69902827232338
"SIDM01210"	"ACH-002259"	924188	5284616	-2.43118698848484
"SIDM00557"	"ACH-000345"	924189	5284616	-1.50805540649655
"SIDM00056"	"ACH-002148"	924238	5284616	-3.33513756005216
"SIDM00312"	"ACH-000183"	924239	5284616	-3.40383082719896
"SIDM00759"	"ACH-000587"	924244	5284616	-2.97463915403161
"SIDM01157"	"ACH-001400"	924247	5284616	-1.74471232997927
"SIDM01173"	"ACH-000772"	924248	5284616	-1.23260489883661
"SIDM01242"	"ACH-002162"	925339	5284616	-1.92022885067251
"SIDM00242"	"ACH-002067"	925345	5284616	-8.08820822818436
"SIDM01088"	"ACH-000965"	930082	5284616	-7.61417206532694
"SIDM00325"	"ACH-000694"	946353	5284616	-0.130089873062007
"SIDM00348"	"ACH-000488"	946354	5284616	-3.57822266306041
"SIDM00328"	"ACH-000605"	946355	5284616	-5.75436384642078
"SIDM00023"	"ACH-002311"	946356	5284616	-3.26823600766894
"SIDM00234"	"ACH-002201"	946357	5284616	-1.14071365444803
"SIDM00410"	"ACH-002317"	946358	5284616	-0.26948729352332
"SIDM00963"	"ACH-000927"	946359	5284616	-1.46689738873824
"SIDM00157"	"ACH-002261"	946363	5284616	0.297132436078341
"SIDM00622"	"ACH-002224"	946367	5284616	0.777238174105085
"SIDM00732"	"ACH-002225"	946368	5284616	-0.16835869482222
"SIDM00620"	"ACH-002226"	946369	5284616	0.344062523743598
"SIDM00208"	"ACH-002229"	946373	5284616	0.270213879550734
"SIDM00283"	"ACH-002221"	949088	5284616	-2.21069455808202
"SIDM00289"	"ACH-002241"	949153	5284616	-2.38483979639903
"SIDM00240"	"ACH-002180"	949154	5284616	-1.55075431052315
"SIDM00261"	"ACH-002109"	949155	5284616	-2.41323393465961
"SIDM00264"	"ACH-002105"	949156	5284616	-7.82523424572495
"SIDM00266"	"ACH-002103"	949158	5284616	-1.80642501814041
"SIDM00202"	"ACH-002118"	949161	5284616	-1.37280318362523
"SIDM00200"	"ACH-002112"	949162	5284616	-3.14998347518867
"SIDM00197"	"ACH-002115"	949164	5284616	-1.56943046480915
"SIDM00621"	"ACH-002113"	949166	5284616	-1.40273941158066
"SIDM00196"	"ACH-002116"	949167	5284616	-1.22716247369703
"SIDM00195"	"ACH-002117"	949168	5284616	-0.630155915051358
"SIDM00330"	"ACH-001355"	949170	5284616	-0.461498803730191
"SIDM00259"	"ACH-002278"	949171	5284616	-0.704860889431502
"SIDM00253"	"ACH-002284"	949173	5284616	0.135101479257051
"SIDM00156"	"ACH-002285"	949174	5284616	-1.19646501683377
"SIDM00255"	"ACH-002282"	949175	5284616	-1.61648365940859
"SIDM00254"	"ACH-002283"	949176	5284616	-1.40059564604913
"SIDM00257"	"ACH-002280"	949177	5284616	-3.29519469633914
"SIDM00256"	"ACH-002281"	949178	5284616	-1.78732586254723
"SIDM00578"	"ACH-000804"	949179	5284616	-3.05408531255333
"SIDM00427"	"ACH-002194"	971773	5284616	-0.43514902097966
"SIDM00179"	"ACH-002165"	971777	5284616	-2.62133730306332
"SIDM00552"	"ACH-000607"	1240166	5284616	-6.79374816878738
"SIDM00527"	"ACH-000935"	1240173	5284616	-1.76537859336452
"SIDM00579"	"ACH-002277"	1240181	5284616	-0.76034755163142
"SIDM00770"	"ACH-000559"	1240182	5284616	-1.26044103675318
"SIDM00768"	"ACH-000894"	1240183	5284616	-2.16024741937699
"SIDM00704"	"ACH-000639"	1240189	5284616	-3.55485034548333
"SIDM01149"	"ACH-001365"	1240193	5284616	-1.65220433786573
"SIDM00419"	"ACH-000424"	1240221	5284616	-0.0838013645217107
"SIDM00462"	"ACH-000336"	1290455	5284616	-0.0826114707875945
"SIDM00944"	"ACH-000249"	1290769	5284616	0.292222171195045
"SIDM00994"	"ACH-000105"	1295740	5284616	-2.66746940945796
"SIDM00993"	"ACH-000838"	1295741	5284616	-2.29269897879176
"SIDM00521"	"ACH-000743"	1297439	5284616	-0.223475564622577
"SIDM00946"	"ACH-000981"	1297446	5284616	-2.57249771930891
"SIDM01048"	"ACH-000821"	1297447	5284616	-1.67574103261695
"SIDM00700"	"ACH-001363"	1298352	5284616	-0.285124585750656
"SIDM01077"	"ACH-000115"	1299075	5284616	-1.16290251487456
"SIDM01058"	"ACH-000073"	1303897	5284616	-2.00335888277903
"SIDM00879"	"ACH-000349"	1303900	5284616	-1.24451775300259
"SIDM01071"	"ACH-000515"	1303901	5284616	-0.498589984136144
"SIDM00668"	"ACH-002245"	1322218	5284616	-1.42927027055319
"SIDM00045"	"ACH-002141"	1322224	5284616	-0.314171300637895
"SIDM00428"	"ACH-000294"	1323913	5284616	-0.690128621545299
"SIDM01036"	"ACH-000653"	1327766	5284616	-3.38857809887997
"SIDM00689"	"ACH-000151"	1327768	5284616	-2.17198506384487
"SIDM00688"	"ACH-002253"	1327769	5284616	-3.53478362738579
"SIDM01017"	"ACH-002255"	1327774	5284616	-6.26764310929092
"SIDM01006"	"ACH-000193"	1327775	5284616	-7.28869432945899
"SIDM01004"	"ACH-000983"	1330931	5284616	-3.36043241753369
"SIDM01034"	"ACH-001106"	1330933	5284616	-5.39937941802521
"SIDM00313"	"ACH-000702"	1330935	5284616	-3.39447875301361
"SIDM00338"	"ACH-000439"	1330942	5284616	-1.31720224909466
"SIDM00437"	"ACH-000362"	1330947	5284616	-2.42143310750794
"SIDM00434"	"ACH-000745"	1330950	5284616	-6.88446101057388
"SIDM01217"	"ACH-002276"	1330960	5284616	-7.27425442335608
"SIDM00766"	"ACH-000586"	1330972	5284616	-1.46665456396314
"SIDM01201"	"ACH-002289"	1330981	5284616	-2.41404740844542
"SIDM00443"	"ACH-000287"	1330982	5284616	-3.41154772702739
"SIDM00461"	"ACH-000065"	1330983	5284616	-1.7346184751584
"SIDM00460"	"ACH-000124"	1330984	5284616	-2.5288451300975
"SIDM00458"	"ACH-000751"	1330985	5284616	-1.83466900764639
"SIDM00362"	"ACH-002293"	1330987	5284616	-2.76872682701524
"SIDM00450"	"ACH-000218"	1330991	5284616	-3.52408292238108
"SIDM00415"	"ACH-001639"	1331025	5284616	-2.51483290367981
"SIDM00374"	"ACH-002062"	1331032	5284616	-4.09308320285845
"SIDM00404"	"ACH-002307"	1331034	5284616	-5.89810467168045
"SIDM00405"	"ACH-000365"	1331035	5284616	-7.30569892209695
"SIDM00407"	"ACH-000611"	1331037	5284616	-6.95408417939998
"SIDM00422"	"ACH-001203"	1331039	5284616	-3.13871786537798
"SIDM00421"	"ACH-000226"	1331040	5284616	-2.04445595935928
"SIDM00416"	"ACH-001703"	1331048	5284616	-2.31800156041412
"SIDM00413"	"ACH-000534"	1331050	5284616	-1.47907423599694
"SIDM00263"	"ACH-002106"	684057	5329102	3.7736301202437
"SIDM00269"	"ACH-002108"	684059	5329102	2.9909526465445
"SIDM00203"	"ACH-002111"	684062	5329102	3.60029970342155
"SIDM01111"	"ACH-000087"	684072	5329102	0.830185152880289
"SIDM00909"	"ACH-000644"	687448	5329102	5.41797674751933
"SIDM00998"	"ACH-000137"	687562	5329102	1.92266412491261
"SIDM00581"	"ACH-000738"	687568	5329102	0.191622716474348
"SIDM01189"	"ACH-000075"	687590	5329102	5.09043735648433
"SIDM01120"	"ACH-002174"	687600	5329102	4.56800313088855
"SIDM00746"	"ACH-000766"	687799	5329102	2.44645233249059
"SIDM00745"	"ACH-000035"	687800	5329102	3.8161427423121
"SIDM00737"	"ACH-001362"	687804	5329102	2.29880554937352
"SIDM00769"	"ACH-000733"	687807	5329102	5.09416300814941
"SIDM00865"	"ACH-000530"	687983	5329102	4.39529577889978
"SIDM00653"	"ACH-000514"	687997	5329102	4.21146107489868
"SIDM00741"	"ACH-000431"	688006	5329102	2.94947760631773
"SIDM00767"	"ACH-001136"	688007	5329102	4.16604298120087
"SIDM00760"	"ACH-000729"	688010	5329102	3.95420690636759
"SIDM00706"	"ACH-000290"	688013	5329102	2.23941526627556
"SIDM00699"	"ACH-001138"	688014	5329102	3.26187337833394
"SIDM00733"	"ACH-000525"	688015	5329102	3.25627834294945
"SIDM00719"	"ACH-001364"	688021	5329102	5.30064288730715
"SIDM00965"	"ACH-000800"	688023	5329102	3.12524609174977
"SIDM01128"	"ACH-000767"	688025	5329102	3.44755139932489
"SIDM01126"	"ACH-001599"	688026	5329102	3.42712316435492
"SIDM01121"	"ACH-000358"	688027	5329102	4.60826556731254
"SIDM01131"	"ACH-000355"	688031	5329102	2.16795353724784
"SIDM01100"	"ACH-000366"	688086	5329102	1.92596610613944
"SIDM01099"	"ACH-000341"	688087	5329102	2.84899183127744
"SIDM01179"	"ACH-001702"	688121	5329102	2.32655012657907
"SIDM00293"	"ACH-002052"	713878	5329102	4.69372748422428
"SIDM00365"	"ACH-002196"	713885	5329102	5.30455592018617
"SIDM00921"	"ACH-000264"	724859	5329102	4.51866505230491
"SIDM00547"	"ACH-000438"	724863	5329102	3.53100523649916
"SIDM00645"	"ACH-000666"	724866	5329102	2.14003236101255
"SIDM01078"	"ACH-000790"	724872	5329102	3.09142817361896
