"Cell"	"Cell_BROAD"	"Cell_COSMIC"	"Drug"	"LN_IC50"
"SIDM01127"	"ACH-000628"	908459	24360	0.631423051547097
"SIDM00925"	"ACH-000638"	908460	24360	-0.840022216038571
"SIDM01147"	"ACH-000427"	908461	24360	-1.09573685216173
"SIDM00722"	"ACH-000092"	908462	24360	0.279579407706252
"SIDM00755"	"ACH-000888"	908463	24360	-1.5690893691441
"SIDM00718"	"ACH-000860"	908465	24360	-0.866291721968536
"SIDM00651"	"ACH-000980"	908467	24360	-4.39683723108113
"SIDM00652"	"ACH-000780"	908468	24360	-4.79423797206349
"SIDM00697"	"ACH-000830"	908469	24360	0.731111982681307
"SIDM00720"	"ACH-000648"	908470	24360	0.235243537410638
"SIDM00748"	"ACH-000015"	908471	24360	-2.02583787357266
"SIDM00749"	"ACH-000916"	908472	24360	1.40828639137796
"SIDM00743"	"ACH-000448"	908473	24360	-1.27458399508767
"SIDM00740"	"ACH-000747"	908474	24360	-2.62099680443417
"SIDM00738"	"ACH-000282"	908475	24360	-0.742290682027434
"SIDM00758"	"ACH-001137"	908476	24360	-1.49777123496595
"SIDM00710"	"ACH-000394"	908480	24360	-4.02811593745445
"SIDM00731"	"ACH-000399"	908481	24360	-3.07740339108368
"SIDM01129"	"ACH-000816"	908483	24360	-2.10507882122468
"SIDM01117"	"ACH-002176"	909194	24360	-4.33257532109439
"SIDM00567"	"ACH-000776"	909248	24360	-2.02652378530603
"SIDM00457"	"ACH-000024"	909249	24360	-2.50027123642753
"SIDM00239"	"ACH-000159"	909250	24360	-0.860562239023552
"SIDM00463"	"ACH-000372"	909251	24360	-4.9721764216751
"SIDM00364"	"ACH-002059"	909252	24360	-4.10064856617391
"SIDM00363"	"ACH-000770"	909253	24360	-3.40396606928413
"SIDM01140"	"ACH-001374"	909255	24360	-3.31827531160246
"SIDM00241"	"ACH-002179"	909256	24360	-2.2669501285771
"SIDM00220"	"ACH-000962"	909257	24360	-3.76710862292037
"SIDM00451"	"ACH-000937"	909260	24360	-4.51276859690025
"SIDM00844"	"ACH-000654"	909262	24360	-4.48605444214748
"SIDM00359"	"ACH-000565"	909263	24360	-1.60870475193131
"SIDM00847"	"ACH-000169"	909264	24360	-0.779898158737463
"SIDM00447"	"ACH-000960"	909696	24360	-4.08866569620359
"SIDM01092"	"ACH-002301"	909697	24360	-3.79682308159278
"SIDM01090"	"ACH-000943"	909698	24360	-3.54597487879504
"SIDM00352"	"ACH-000719"	909699	24360	1.32932603436849
"SIDM00813"	"ACH-001182"	909701	24360	-4.80725796418989
"SIDM00403"	"ACH-000636"	909702	24360	-5.17386363740757
"SIDM01086"	"ACH-000874"	909703	24360	-4.64661210085029
"SIDM00402"	"ACH-000473"	909704	24360	-0.123379143741636
"SIDM00401"	"ACH-000614"	909706	24360	-0.973172420551488
"SIDM01084"	"ACH-000410"	909707	24360	-2.90246208867119
"SIDM00351"	"ACH-002029"	909708	24360	-4.69039899113456
"SIDM01080"	"ACH-000181"	909709	24360	-0.206887529652813
"SIDM00383"	"ACH-002198"	909711	24360	0.0923085180969385
"SIDM00382"	"ACH-000609"	909712	24360	-3.48583227969827
"SIDM01079"	"ACH-000441"	909713	24360	-1.98036774482757
"SIDM00396"	"ACH-000112"	909715	24360	-2.91731657586323
"SIDM01095"	"ACH-000833;ACH-001741;ACH-001189"	909716	24360	-1.77547707719587
"SIDM01112"	"ACH-000748"	909717	24360	-2.12185124252993
"SIDM01096"	"ACH-000400"	909718	24360	-5.23256328841219
"SIDM01110"	"ACH-000361"	909719	24360	-2.16469919273596
"SIDM01109"	"ACH-000145"	909720	24360	-3.76607160461936
"SIDM01108"	"ACH-000309"	909721	24360	-2.27486094313036
"SIDM00380"	"ACH-000373"	909722	24360	-4.3617075802953
"SIDM01107"	"ACH-000465"	909723	24360	-2.30833424773869
"SIDM01105"	"ACH-000423"	909724	24360	-1.59447984961755
"SIDM01106"	"ACH-000822"	909725	24360	-2.95841099903824
"SIDM00392"	"ACH-000810"	909726	24360	-0.797929401566544
"SIDM01104"	"ACH-000640"	909727	24360	-1.69535768123854
"SIDM01103"	"ACH-000665"	909728	24360	-2.82201299933466
"SIDM00379"	"ACH-002304"	909729	24360	-1.70966541982148
"SIDM01097"	"ACH-001193"	909731	24360	-4.62171545283252
"SIDM01113"	"ACH-000939"	909732	24360	-3.26380861834698
"SIDM00373"	"ACH-000974"	909735	24360	-2.19972210330076
"SIDM01180"	"ACH-000478"	909736	24360	2.13593839156893
"SIDM01199"	"ACH-000493"	909737	24360	-1.35612325341049
"SIDM01194"	"ACH-000420"	909738	24360	1.37956678360311
"SIDM00781"	"ACH-001199"	909740	24360	0.23885113786001
"SIDM00390"	"ACH-000664"	909742	24360	-4.2158371810967
"SIDM01154"	"ACH-000953"	909743	24360	-4.65697216105873
"SIDM00814"	"ACH-001401"	909744	24360	-4.14622755809005
"SIDM01155"	"ACH-000437"	909745	24360	-1.34000629941662
"SIDM00835"	"ACH-000489"	909746	24360	0.0120455231264534
"SIDM00812"	"ACH-000236"	909747	24360	0.809215225887394
"SIDM00834"	"ACH-000470"	909748	24360	-2.0921540784902
"SIDM00420"	"ACH-000566"	909749	24360	0.172169295982643
"SIDM01164"	"ACH-000883"	909750	24360	-3.57812298578005
"SIDM00837"	"ACH-000958"	909751	24360	-3.64498595484519
"SIDM01168"	"ACH-001399"	909753	24360	0.180322332180664
"SIDM01175"	"ACH-002309"	909754	24360	1.25739415534698
"SIDM00833"	"ACH-000421"	909755	24360	-0.931293144139061
"SIDM01159"	"ACH-002310"	909756	24360	-3.93782807361361
"SIDM00832"	"ACH-000680"	909757	24360	-2.16168890341107
"SIDM01178"	"ACH-002200"	909758	24360	0.492913841139261
"SIDM01161"	"ACH-001274"	909759	24360	-4.06904838701491
"SIDM00782"	"ACH-000381"	909761	24360	-2.21800281650624
"SIDM00370"	"ACH-000197"	909762	24360	-4.37206962420311
"SIDM00252"	"ACH-001861"	909769	24360	-0.156678097866435
"SIDM00251"	"ACH-000949"	909770	24360	-1.45852209387186
"SIDM01172"	"ACH-000146"	909771	24360	-2.70675571044993
"SIDM01205"	"ACH-002314"	909773	24360	-3.40277253548437
"SIDM00321"	"ACH-000430"	909774	24360	-3.68119578411359
"SIDM01191"	"ACH-000364"	909776	24360	0.946096166963869
"SIDM00424"	"ACH-001680"	909777	24360	-3.07157019293299
"SIDM01186"	"ACH-000554"	909778	24360	-0.381991137603852
"SIDM01183"	"ACH-001417"	909779	24360	0.137997915136464
"SIDM00317"	"ACH-000171"	909781	24360	1.18987603582915
"SIDM01000"	"ACH-000304"	909784	24360	-1.27203832414838
"SIDM00412"	"ACH-001709"	909785	24360	-4.70078030703033
"SIDM00411"	"ACH-000332"	909904	24360	-1.41731944513511
"SIDM00316"	"ACH-000469"	909905	24360	-1.63778143687071
"SIDM00971"	"ACH-000828"	909907	24360	2.836993062302
"SIDM00235"	"ACH-000189"	909974	24360	-1.49554744320413
"SIDM00554"	"ACH-000524"	909975	24360	0.597439616973704
"SIDM01018"	"ACH-000815"	909976	24360	-3.2925052011341
"SIDM00584"	"ACH-002142"	909977	24360	-1.62561759219503
"SIDM00479"	"ACH-000679"	910079	24360	1.02954745535892
"SIDM01177"	"ACH-002308"	910209	24360	-4.73363635478501
"SIDM01150"	"ACH-000416"	910399	24360	-1.32483733769906
"SIDM01247"	"ACH-002300"	910401	24360	-2.13978789866527
"SIDM00482"	"ACH-002302"	910544	24360	-4.3875233139602
"SIDM00467"	"ACH-002299"	910545	24360	-4.68494153997427
"SIDM00469"	"ACH-000320"	910546	24360	-2.61345687871988
"SIDM00480"	"ACH-000704"	910548	24360	-3.24444993679588
"SIDM00477"	"ACH-000383"	910549	24360	-2.21588304128207
"SIDM00282"	"ACH-000998"	910554	24360	-2.25679844728161
"SIDM00286"	"ACH-000136"	910567	24360	-4.26927183949029
"SIDM01248"	"ACH-001023"	910568	24360	-2.59499200978187
"SIDM00842"	"ACH-002219"	910569	24360	-1.33440691537166
"SIDM00233"	"ACH-002058"	910687	24360	-4.23187483736915
"SIDM00917"	"ACH-002218"	910688	24360	-5.09538837334511
"SIDM00957"	"ACH-000350"	910689	24360	3.71245329752745
"SIDM00142"	"ACH-000864"	910691	24360	-0.994786392179738
"SIDM00143"	"ACH-000803"	910692	24360	-3.53565726205888
"SIDM00343"	"ACH-002268"	910694	24360	0.0624435737220795
"SIDM00267"	"ACH-002312"	910695	24360	0.650902506430503
"SIDM00794"	"ACH-001442"	910697	24360	-3.33067995585565
"SIDM00988"	"ACH-000792"	910698	24360	-2.87699545587374
"SIDM01233"	"ACH-000009"	910700	24360	0.342885075713137
"SIDM01082"	"ACH-000188"	910701	24360	1.15730198387108
"SIDM00899"	"ACH-000222"	910702	24360	2.94789554828168
"SIDM00907"	"ACH-000440"	910703	24360	-2.00414466542078
"SIDM00898"	"ACH-000248"	910704	24360	-2.83467506696542
"SIDM00287"	"ACH-002211"	910705	24360	-5.09217519064704
"SIDM00985"	"ACH-000245"	910706	24360	-4.31490481457249
"SIDM00962"	"ACH-000432"	910710	24360	-4.95986066537119
"SIDM00306"	"ACH-000672"	910779	24360	-2.42527932440728
"SIDM00324"	"ACH-001674"	910780	24360	-2.91175676022984
"SIDM00901"	"ACH-000940"	910781	24360	0.166946058461724
"SIDM00798"	"ACH-000201"	910784	24360	-2.31067791180271
"SIDM00569"	"ACH-002178"	910849	24360	-3.13255767093727
"SIDM01237"	"ACH-001021"	910850	24360	-1.81171344285372
"SIDM00810"	"ACH-000757"	910851	24360	-1.84263805372741
"SIDM00928"	"ACH-000857"	910852	24360	-1.15317901081409
"SIDM01228"	"ACH-001024"	910853	24360	-1.47482985495747
"SIDM01089"	"ACH-000371"	910861	24360	-3.56784977337901
"SIDM00698"	"ACH-000506"	910899	24360	-2.96042670507494
"SIDM00744"	"ACH-000893"	910900	24360	-3.30354322285402
"SIDM01087"	"ACH-000348"	910903	24360	-4.04429981239723
"SIDM01081"	"ACH-000238"	910904	24360	-2.33044601395192
"SIDM01197"	"ACH-000722"	910905	24360	0.803669851749905
"SIDM01198"	"ACH-000567"	910906	24360	-3.42767472039466
"SIDM01165"	"ACH-000155"	910907	24360	-1.18602967826814
"SIDM01187"	"ACH-000568"	910910	24360	-2.1302404222326
"SIDM01083"	"ACH-000254"	910911	24360	-2.88930136284574
"SIDM00943"	"ACH-000107"	910915	24360	2.94981195171461
"SIDM00937"	"ACH-000832"	910916	24360	-3.74086444320625
"SIDM00895"	"ACH-002215"	910918	24360	-3.18498258600202
"SIDM00896"	"ACH-002214"	910919	24360	-3.56428866408991
"SIDM00849"	"ACH-000429"	910920	24360	-1.56740152570694
"SIDM00801"	"ACH-000008"	910921	24360	-2.76216847878351
"SIDM00803"	"ACH-000411"	910922	24360	-2.41260339299835
"SIDM00980"	"ACH-000948"	910924	24360	-2.75699248233262
"SIDM00995"	"ACH-001328"	910925	24360	-2.98936840984751
"SIDM00989"	"ACH-000802"	910926	24360	-4.20811036132845
"SIDM00933"	"ACH-000856"	910927	24360	-3.28995327112885
"SIDM00384"	"ACH-001642"	910930	24360	-5.11810420163638
"SIDM00355"	"ACH-000062"	910931	24360	-3.84747779771185
"SIDM00543"	"ACH-002120"	910932	24360	-1.39539817142998
"SIDM00492"	"ACH-000269"	910933	24360	-4.46066060580224
"SIDM00502"	"ACH-000157"	910934	24360	-3.99805551353987
"SIDM00495"	"ACH-000697"	910935	24360	-5.30899463278116
"SIDM00540"	"ACH-002234"	910936	24360	-2.24713697229513
"SIDM00511"	"ACH-000257"	910937	24360	-4.87790521526649
"SIDM00285"	"ACH-001338"	910941	24360	-3.95783521494423
"SIDM00243"	"ACH-002288"	910942	24360	-4.06853249150443
"SIDM00212"	"ACH-000464"	910943	24360	-1.05454411259574
"SIDM00211"	"ACH-002209"	910944	24360	-4.78830431718545
"SIDM00446"	"ACH-000113"	910947	24360	-4.90703321460296
"SIDM00332"	"ACH-001819"	910948	24360	2.45927379846723
"SIDM00958"	"ACH-000920"	910951	24360	-5.88143331796816
"SIDM00932"	"ACH-000457"	910952	24360	-3.7046080241136
"SIDM01052"	"ACH-000308"	911905	24360	1.02423030448917
"SIDM00681"	"ACH-000252"	917486	24360	-1.2809628361314
"SIDM00499"	"ACH-000956"	924100	24360	-2.90245953244225
"SIDM00996"	"ACH-001307"	924102	24360	-2.8424859654246
"SIDM00992"	"ACH-000456"	924104	24360	-2.60615224972325
"SIDM00964"	"ACH-001453"	924105	24360	-3.7682933339186
"SIDM00938"	"ACH-000902"	924106	24360	-4.45265033674665
"SIDM00935"	"ACH-002091"	924107	24360	-3.43693959629965
"SIDM00488"	"ACH-002345"	924108	24360	-2.72308227421143
"SIDM01064"	"ACH-000267"	924110	24360	-2.5897656908792
"SIDM00592"	"ACH-002244"	924111	24360	-4.29375018273799
"SIDM00496"	"ACH-001350"	924151	24360	-1.73176419446044
"SIDM00302"	"ACH-002149"	924186	24360	-3.56657514979163
"SIDM00686"	"ACH-000293"	924187	24360	1.15035319427861
"SIDM01210"	"ACH-002259"	924188	24360	-1.23429876830908
"SIDM00557"	"ACH-000345"	924189	24360	-3.99943175753036
"SIDM00056"	"ACH-002148"	924238	24360	-2.34563421692322
"SIDM00312"	"ACH-000183"	924239	24360	-1.35152290585827
"SIDM00630"	"ACH-000876"	924240	24360	0.0502041907997665
"SIDM00721"	"ACH-002171"	924241	24360	-0.960293624177859
"SIDM00759"	"ACH-000587"	924244	24360	-1.46257039428453
"SIDM01157"	"ACH-001400"	924247	24360	-4.05052344288107
"SIDM01173"	"ACH-000772"	924248	24360	-3.17759139339191
"SIDM00560"	"ACH-000678"	924250	24360	1.05784831447868
"SIDM00529"	"ACH-000621"	925338	24360	-1.17144144253869
"SIDM01242"	"ACH-002162"	925339	24360	-1.35605128927249
"SIDM00247"	"ACH-000356"	925340	24360	-2.24964987615004
"SIDM01116"	"ACH-000789"	925341	24360	-1.91774900443404
"SIDM00299"	"ACH-002271"	925343	24360	-2.68839091874621
"SIDM00242"	"ACH-002067"	925345	24360	0.287669732432092
"SIDM01138"	"ACH-000139"	925346	24360	-1.88957053841342
"SIDM01136"	"ACH-000417"	925347	24360	2.2403545885706
"SIDM01135"	"ACH-000060"	925348	24360	-1.45741664510734
"SIDM01088"	"ACH-000965"	930082	24360	-1.16440066605061
"SIDM00218"	"ACH-001384"	930083	24360	0.808246364772347
"SIDM01093"	"ACH-000556"	930297	24360	-0.266749803096768
"SIDM00381"	"ACH-002020"	930298	24360	-1.23153767497152
"SIDM00484"	"ACH-001321"	930299	24360	-1.00969305735049
"SIDM00319"	"ACH-001704"	930301	24360	0.921171243033879
"SIDM00325"	"ACH-000694"	946353	24360	-0.918767446394545
"SIDM00348"	"ACH-000488"	946354	24360	-3.193600426003
"SIDM00328"	"ACH-000605"	946355	24360	1.3242860959465
"SIDM00023"	"ACH-002311"	946356	24360	0.196652374885676
"SIDM00234"	"ACH-002201"	946357	24360	-4.34138465823472
"SIDM00410"	"ACH-002317"	946358	24360	-4.59983447838415
"SIDM00963"	"ACH-000927"	946359	24360	3.50595843173523
"SIDM00481"	"ACH-000116"	946360	24360	-2.46429930683974
"SIDM00344"	"ACH-000596"	946361	24360	-1.8903548318517
"SIDM00157"	"ACH-002261"	946363	24360	-3.69029252477105
"SIDM01021"	"ACH-002223"	946366	24360	-3.45045233558661
"SIDM00622"	"ACH-002224"	946367	24360	-1.59522822958831
"SIDM00732"	"ACH-002225"	946368	24360	-2.32875343764027
"SIDM00620"	"ACH-002226"	946369	24360	-2.01259981801247
"SIDM00542"	"ACH-002227"	946370	24360	-2.33090443464382
"SIDM00209"	"ACH-002228"	946372	24360	-2.78853087880282
"SIDM00208"	"ACH-002229"	946373	24360	-2.04277802805598
"SIDM00206"	"ACH-002231"	946377	24360	-3.3857302287608
"SIDM00920"	"ACH-000783"	946382	24360	-0.469049614230544
"SIDM00283"	"ACH-002221"	949088	24360	-4.35971171064075
"SIDM00918"	"ACH-000103"	949090	24360	-2.47338113795798
"SIDM00892"	"ACH-000818"	949093	24360	2.17548565559918
"SIDM00659"	"ACH-001118"	949094	24360	-3.36208031915628
"SIDM00289"	"ACH-002241"	949153	24360	-4.78456453962448
"SIDM00240"	"ACH-002180"	949154	24360	-0.624208945427404
"SIDM00261"	"ACH-002109"	949155	24360	-5.08274776043863
"SIDM00264"	"ACH-002105"	949156	24360	-4.02474246627029
"SIDM00262"	"ACH-002107"	949157	24360	-0.403519876120857
"SIDM00266"	"ACH-002103"	949158	24360	-4.38138667892882
"SIDM00201"	"ACH-002119"	949160	24360	-4.23040891996603
"SIDM00202"	"ACH-002118"	949161	24360	-4.88601463820235
"SIDM00200"	"ACH-002112"	949162	24360	-4.9597936035658
"SIDM00205"	"ACH-002110"	949163	24360	-4.56966072890004
"SIDM00197"	"ACH-002115"	949164	24360	-1.81675762514212
"SIDM00198"	"ACH-002114"	949165	24360	-4.11200645923431
"SIDM00621"	"ACH-002113"	949166	24360	-4.28812087059615
"SIDM00196"	"ACH-002116"	949167	24360	-5.15350031940417
"SIDM00195"	"ACH-002117"	949168	24360	-3.34923724673361
"SIDM00330"	"ACH-001355"	949170	24360	-1.5737138175275
"SIDM00259"	"ACH-002278"	949171	24360	-4.44579923012885
"SIDM00258"	"ACH-002279"	949172	24360	-2.61645820916815
"SIDM00253"	"ACH-002284"	949173	24360	-0.150349502993843
"SIDM00156"	"ACH-002285"	949174	24360	-2.51257294008574
"SIDM00255"	"ACH-002282"	949175	24360	-4.03106968949737
"SIDM00254"	"ACH-002283"	949176	24360	-3.79564592492084
"SIDM00257"	"ACH-002280"	949177	24360	-3.5072361400498
"SIDM00256"	"ACH-002281"	949178	24360	-4.35293910046766
"SIDM00578"	"ACH-000804"	949179	24360	-3.08880577401711
"SIDM00427"	"ACH-002194"	971773	24360	-4.50273648057423
"SIDM00454"	"ACH-000689"	971774	24360	-1.06720346937681
"SIDM00179"	"ACH-002165"	971777	24360	-3.7015966325055
"SIDM01016"	"ACH-000995"	998184	24360	-4.34642864706845
"SIDM00680"	"ACH-000957"	998189	24360	-3.01523162038974
"SIDM00485"	"ACH-000794"	1240121	24360	-3.59140228599069
"SIDM00501"	"ACH-001332"	1240122	24360	-2.25292827355439
"SIDM00487"	"ACH-000963"	1240123	24360	-2.54915012429111
"SIDM00955"	"ACH-000812"	1240125	24360	-2.30918341924027
"SIDM01045"	"ACH-000978"	1240127	24360	1.66589386378443
"SIDM00861"	"ACH-000906"	1240128	24360	-3.7670479990419
"SIDM01040"	"ACH-000574"	1240129	24360	2.7627339152046
"SIDM00129"	"ACH-002121"	1240130	24360	-3.34100240475447
"SIDM00101"	"ACH-002126"	1240131	24360	-1.39184881878
"SIDM00100"	"ACH-002127"	1240132	24360	-0.652998935447928
"SIDM00098"	"ACH-002129"	1240134	24360	-0.404842013074823
"SIDM00309"	"ACH-002131"	1240135	24360	-2.72772184819655
"SIDM00310"	"ACH-002132"	1240136	24360	-2.63544786561199
"SIDM00311"	"ACH-002133"	1240137	24360	-3.22843049379061
"SIDM00519"	"ACH-002135"	1240138	24360	1.07805006399456
"SIDM00518"	"ACH-002136"	1240139	24360	-2.52121713703846
"SIDM00517"	"ACH-002239"	1240140	24360	-1.88486139462145
"SIDM00114"	"ACH-002335"	1240141	24360	-1.46603473062676
"SIDM00598"	"ACH-000843"	1240142	24360	-2.72003974334349
"SIDM01072"	"ACH-000878"	1240143	24360	-1.56939505773449
"SIDM01070"	"ACH-000840"	1240144	24360	-2.66683395088048
"SIDM01069"	"ACH-000667"	1240145	24360	-1.84902726199287
"SIDM01067"	"ACH-000012"	1240146	24360	-0.321595955995417
"SIDM00672"	"ACH-000625"	1240147	24360	-1.13334167125105
"SIDM00667"	"ACH-002246"	1240149	24360	-3.90271996008673
"SIDM00666"	"ACH-000067"	1240150	24360	-4.14516170518448
"SIDM00665"	"ACH-000616"	1240151	24360	-0.749188666985404
"SIDM01066"	"ACH-000650"	1240153	24360	-3.06185767979181
"SIDM00600"	"ACH-001528"	1240154	24360	-4.64704418323081
"SIDM00602"	"ACH-000919"	1240155	24360	-0.475003750820563
"SIDM00617"	"ACH-000577"	1240157	24360	-2.02825023725665
"SIDM00616"	"ACH-000476"	1240158	24360	-3.16593974723217
"SIDM00615"	"ACH-000217"	1240159	24360	-0.681386976063678
"SIDM00614"	"ACH-000848"	1240160	24360	0.532454466851735
"SIDM00128"	"ACH-002249"	1240161	24360	-3.61789220814167
"SIDM00127"	"ACH-002250"	1240162	24360	-2.07960868082669
"SIDM00552"	"ACH-000607"	1240166	24360	-4.64869965768251
"SIDM00551"	"ACH-002263"	1240167	24360	-3.33073099411922
"SIDM00685"	"ACH-000819"	1240168	24360	-2.03996440172042
"SIDM00684"	"ACH-000595"	1240169	24360	-0.292696351623939
"SIDM01220"	"ACH-002269"	1240170	24360	-1.45819128487137
"SIDM00629"	"ACH-000573"	1240172	24360	-1.25580921814971
"SIDM00527"	"ACH-000935"	1240173	24360	-3.73790856929809
"SIDM00333"	"ACH-000988"	1240174	24360	-1.07736215550478
"SIDM00442"	"ACH-000058"	1240178	24360	-2.71578133577714
"SIDM00638"	"ACH-001360"	1240179	24360	-2.66178770157161
"SIDM00579"	"ACH-002277"	1240181	24360	-3.21677894741961
"SIDM00770"	"ACH-000559"	1240182	24360	1.06424147344499
"SIDM00768"	"ACH-000894"	1240183	24360	0.00106473310539453
"SIDM00763"	"ACH-000434"	1240184	24360	-1.75491304454994
"SIDM00762"	"ACH-000414"	1240185	24360	-2.51624760200144
"SIDM00761"	"ACH-000752"	1240186	24360	0.496525529642418
"SIDM00753"	"ACH-000781"	1240187	24360	-2.98687481855824
"SIDM00704"	"ACH-000639"	1240189	24360	-3.7874666523125
"SIDM00137"	"ACH-000337"	1240190	24360	-2.98113334379299
"SIDM01125"	"ACH-000378"	1240191	24360	-2.86430776795056
"SIDM01134"	"ACH-000292"	1240192	24360	-1.11101054567089
"SIDM01149"	"ACH-001365"	1240193	24360	-3.35442247333486
"SIDM00565"	"ACH-001626"	1240196	24360	-2.7060730646057
"SIDM01141"	"ACH-000291"	1240197	24360	-1.36039455618505
"SIDM00564"	"ACH-000527"	1240198	24360	0.222879060621407
"SIDM00466"	"ACH-000443"	1240199	24360	2.73553869446203
"SIDM00465"	"ACH-002183"	1240200	24360	0.879115115493187
"SIDM00453"	"ACH-000023"	1240201	24360	-1.3981692061509
"SIDM00361"	"ACH-002184"	1240202	24360	-2.05197207941097
"SIDM00270"	"ACH-002294"	1240204	24360	-3.47543507121713
"SIDM00115"	"ACH-002298"	1240206	24360	-1.73168025139792
"SIDM00473"	"ACH-000619"	1240207	24360	-2.23285466543588
"SIDM00358"	"ACH-000144"	1240209	24360	-1.77022027312076
"SIDM00426"	"ACH-000100"	1240210	24360	-2.05546182900271
"SIDM00394"	"ACH-001650"	1240212	24360	-2.95282008524539
"SIDM00377"	"ACH-001655"	1240215	24360	-1.32396231112704
"SIDM01181"	"ACH-000221"	1240217	24360	-1.29225992294098
"SIDM01188"	"ACH-000114"	1240218	24360	1.42072030468241
"SIDM00371"	"ACH-000652"	1240219	24360	-2.76659797041798
"SIDM01162"	"ACH-001398"	1240220	24360	-2.74291793895575
"SIDM00419"	"ACH-000424"	1240221	24360	-4.62000876666703
"SIDM01169"	"ACH-000885"	1240222	24360	-1.5494132090237
"SIDM00418"	"ACH-000716"	1240223	24360	-1.95623486118464
"SIDM00318"	"ACH-000484"	1240224	24360	2.15634646355032
"SIDM00975"	"ACH-002206"	1240226	24360	-2.41106010056203
"SIDM01176"	"ACH-000059"	1247871	24360	-5.02200647427841
"SIDM00046"	"ACH-000109"	1247873	24360	-0.559146521558533
"SIDM01240"	"ACH-001002"	1287706	24360	-0.947379482081882
"SIDM00462"	"ACH-000336"	1290455	24360	-3.5496585908417
"SIDM00491"	"ACH-001443"	1290722	24360	-2.94703360902464
"SIDM00077"	"ACH-001331"	1290724	24360	-1.55703614925405
"SIDM00078"	"ACH-000228"	1290725	24360	-1.17531497185235
"SIDM00936"	"ACH-000142"	1290730	24360	-3.78721623675741
"SIDM00929"	"ACH-000516"	1290765	24360	-2.26699747717223
"SIDM00051"	"ACH-002092"	1290767	24360	-0.386120074732054
"SIDM00050"	"ACH-002093"	1290768	24360	0.655759212262838
"SIDM00944"	"ACH-000249"	1290769	24360	-1.96178560787541
"SIDM00199"	"ACH-002099"	1290795	24360	-2.39529694976204
"SIDM00950"	"ACH-000243"	1290797	24360	-1.92276724704341
"SIDM01002"	"ACH-000117"	1290798	24360	1.55994565906812
"SIDM00503"	"ACH-000633"	1290806	24360	-0.0740397322758141
"SIDM00858"	"ACH-000082"	1290807	24360	1.15700057122577
"SIDM00104"	"ACH-002123"	1290808	24360	-0.147851915869628
"SIDM00103"	"ACH-002124"	1290809	24360	-2.41623981578595
"SIDM00102"	"ACH-002125"	1290810	24360	-2.01549559749649
"SIDM00099"	"ACH-002128"	1290812	24360	-0.363062335398575
"SIDM00154"	"ACH-002130"	1290813	24360	-3.49308175136535
